# TODO - no fixing series required
Reference,Date,Value
AED-EIBOR-3M,2009-04-21,0.0258125
AED-EIBOR-3M,2009-04-22,0.0258125
AED-EIBOR-3M,2009-04-23,0.02575
AED-EIBOR-3M,2009-04-26,0.0256875
AED-EIBOR-3M,2009-04-27,0.025625
AED-EIBOR-3M,2009-04-28,0.0255
AED-EIBOR-3M,2009-04-29,0.0255
AED-EIBOR-3M,2009-04-30,0.025375
AED-EIBOR-3M,2009-05-03,0.025375
AED-EIBOR-3M,2009-05-04,0.0251875
AED-EIBOR-3M,2009-05-05,0.0251875
AED-EIBOR-3M,2009-05-06,0.0250625
AED-EIBOR-3M,2009-05-07,0.025
AED-EIBOR-3M,2009-05-10,0.025
AED-EIBOR-3M,2009-05-11,0.025
AED-EIBOR-3M,2009-05-12,0.0249375
AED-EIBOR-3M,2009-05-13,0.0249375
AED-EIBOR-3M,2009-05-14,0.0249375
AED-EIBOR-3M,2009-05-18,0.024875
AED-EIBOR-3M,2009-05-19,0.024875
AED-EIBOR-3M,2009-05-20,0.024875
AED-EIBOR-3M,2009-05-21,0.0248125
AED-EIBOR-3M,2009-05-25,0.0246875
AED-EIBOR-3M,2009-05-26,0.02475
AED-EIBOR-3M,2009-05-27,0.024375
AED-EIBOR-3M,2009-05-28,0.02475
AED-EIBOR-3M,2009-06-01,0.02475
AED-EIBOR-3M,2009-06-02,0.0246875
AED-EIBOR-3M,2009-06-03,0.0246875
AED-EIBOR-3M,2009-06-04,0.024625
AED-EIBOR-3M,2009-06-08,0.024625
AED-EIBOR-3M,2009-06-09,0.024625
AED-EIBOR-3M,2009-06-10,0.024625
AED-EIBOR-3M,2009-06-11,0.0245625
AED-EIBOR-3M,2009-06-15,0.0245625
AED-EIBOR-3M,2009-06-16,0.0245625
AED-EIBOR-3M,2009-06-17,0.0245625
AED-EIBOR-3M,2009-06-18,0.0245625
AED-EIBOR-3M,2009-06-22,0.0245625
AED-EIBOR-3M,2009-06-23,0.0245625
AED-EIBOR-3M,2009-06-24,0.0245625
AED-EIBOR-3M,2009-06-25,0.0245625
AED-EIBOR-3M,2009-06-29,0.0245625
AED-EIBOR-3M,2009-06-30,0.0245625
AED-EIBOR-3M,2009-07-01,0.0245625
AED-EIBOR-3M,2009-07-02,0.0245625
AED-EIBOR-3M,2009-07-06,0.0245625
AED-EIBOR-3M,2009-07-07,0.0245625
AED-EIBOR-3M,2009-07-08,0.0245625
AED-EIBOR-3M,2009-07-09,0.0245
AED-EIBOR-3M,2009-07-13,0.0245
AED-EIBOR-3M,2009-07-14,0.0245
AED-EIBOR-3M,2009-07-15,0.025
AED-EIBOR-3M,2009-07-16,0.0245
AED-EIBOR-3M,2009-07-20,0.0245
AED-EIBOR-3M,2009-07-21,0.0245
AED-EIBOR-3M,2009-07-22,0.0244375
AED-EIBOR-3M,2009-07-23,0.0244375
AED-EIBOR-3M,2009-07-27,0.0244375
AED-EIBOR-3M,2009-07-28,0.0244375
AED-EIBOR-3M,2009-07-29,0.0244375
AED-EIBOR-3M,2009-07-30,0.0244375
AED-EIBOR-3M,2009-08-03,0.0245625
AED-EIBOR-3M,2009-08-04,0.0245
AED-EIBOR-3M,2009-08-05,0.0243125
AED-EIBOR-3M,2009-08-06,0.0239375
AED-EIBOR-3M,2009-08-09,0.0235625
AED-EIBOR-3M,2009-08-10,0.02325
AED-EIBOR-3M,2009-08-11,0.023
AED-EIBOR-3M,2009-08-12,0.0229375
AED-EIBOR-3M,2009-08-13,0.0226875
AED-EIBOR-3M,2009-08-17,0.022125
AED-EIBOR-3M,2009-08-18,0.022
AED-EIBOR-3M,2009-08-20,0.0216875
AED-EIBOR-3M,2009-08-24,0.021625
AED-EIBOR-3M,2009-08-25,0.021625
AED-EIBOR-3M,2009-08-26,0.021625
AED-EIBOR-3M,2009-08-27,0.021625
AED-EIBOR-3M,2009-08-31,0.0214375
AED-EIBOR-3M,2009-09-01,0.0214375
AED-EIBOR-3M,2009-09-02,0.0214375
AED-EIBOR-3M,2009-09-03,0.0214375
AED-EIBOR-3M,2009-09-07,0.0214375
AED-EIBOR-3M,2009-09-08,0.0213125
AED-EIBOR-3M,2009-09-09,0.0211875
AED-EIBOR-3M,2009-09-10,0.0210625
AED-EIBOR-3M,2009-09-14,0.0209375
AED-EIBOR-3M,2009-09-15,0.020875
AED-EIBOR-3M,2009-09-16,0.0208125
AED-EIBOR-3M,2009-09-17,0.0208125
AED-EIBOR-3M,2009-09-23,0.0208125
AED-EIBOR-3M,2009-09-24,0.0208125
AED-EIBOR-3M,2009-09-28,0.02075
AED-EIBOR-3M,2009-09-29,0.0205625
AED-EIBOR-3M,2009-09-30,0.0205
AED-EIBOR-3M,2009-10-01,0.0197857
AED-EIBOR-3M,2009-10-03,0.0200714
AED-EIBOR-3M,2009-10-04,0.0201429
AED-EIBOR-3M,2009-10-05,0.0202429
AED-EIBOR-3M,2009-10-06,0.0203429
AED-EIBOR-3M,2009-10-07,0.020371
AED-EIBOR-3M,2009-10-08,0.0204
AED-EIBOR-3M,2009-10-10,0.019925
AED-EIBOR-3M,2009-10-11,0.0197625
AED-EIBOR-3M,2009-10-12,0.019638
AED-EIBOR-3M,2009-10-13,0.0197625
AED-EIBOR-3M,2009-10-14,0.0197
AED-EIBOR-3M,2009-10-15,0.0197
AED-EIBOR-3M,2009-10-17,0.0197
AED-EIBOR-3M,2009-10-18,0.0197
AED-EIBOR-3M,2009-10-19,0.0197625
AED-EIBOR-3M,2009-10-20,0.0197
AED-EIBOR-3M,2009-10-21,0.0195688
AED-EIBOR-3M,2009-10-22,0.0195625
AED-EIBOR-3M,2009-10-24,0.0195625
AED-EIBOR-3M,2009-10-25,0.0195625
AED-EIBOR-3M,2009-10-26,0.01955
AED-EIBOR-3M,2009-10-27,0.01955
AED-EIBOR-3M,2009-10-28,0.01955
AED-EIBOR-3M,2009-10-29,0.01955
AED-EIBOR-3M,2009-10-31,0.01955
AED-EIBOR-3M,2009-11-01,0.01955
AED-EIBOR-3M,2009-11-02,0.0195375
AED-EIBOR-3M,2009-11-03,0.0195375
AED-EIBOR-3M,2009-11-04,0.0195625
AED-EIBOR-3M,2009-11-05,0.019575
AED-EIBOR-3M,2009-11-07,0.0196
AED-EIBOR-3M,2009-11-08,0.019625
AED-EIBOR-3M,2009-11-09,0.0197
AED-EIBOR-3M,2009-11-10,0.019725
AED-EIBOR-3M,2009-11-11,0.0193125
AED-EIBOR-3M,2009-11-12,0.01915
AED-EIBOR-3M,2009-11-14,0.019125
AED-EIBOR-3M,2009-11-15,0.0191625
AED-EIBOR-3M,2009-11-16,0.0191625
AED-EIBOR-3M,2009-11-17,0.019125
AED-EIBOR-3M,2009-11-18,0.0190875
AED-EIBOR-3M,2009-11-19,0.01915
AED-EIBOR-3M,2009-11-21,0.01915
AED-EIBOR-3M,2009-11-22,0.01915
AED-EIBOR-3M,2009-11-23,0.01915
AED-EIBOR-3M,2009-11-24,0.01915
AED-EIBOR-3M,2009-11-25,0.0191875
AED-EIBOR-3M,2009-11-30,0.0194125
AED-EIBOR-3M,2009-12-01,0.01905
AED-EIBOR-3M,2009-12-05,0.01905
AED-EIBOR-3M,2009-12-06,0.01905
AED-EIBOR-3M,2009-12-07,0.0189
AED-EIBOR-3M,2009-12-08,0.018925
AED-EIBOR-3M,2009-12-09,0.018925
AED-EIBOR-3M,2009-12-10,0.0188875
AED-EIBOR-3M,2009-12-12,0.018925
AED-EIBOR-3M,2009-12-13,0.0189
AED-EIBOR-3M,2009-12-14,0.0188875
AED-EIBOR-3M,2009-12-15,0.0188875
AED-EIBOR-3M,2009-12-16,0.018875
AED-EIBOR-3M,2009-12-17,0.018875
AED-EIBOR-3M,2009-12-19,0.018875
AED-EIBOR-3M,2009-12-20,0.018875
AED-EIBOR-3M,2009-12-21,0.018875
AED-EIBOR-3M,2009-12-22,0.018875
AED-EIBOR-3M,2009-12-23,0.018875
AED-EIBOR-3M,2009-12-24,0.018875
AED-EIBOR-3M,2009-12-26,0.0190625
AED-EIBOR-3M,2009-12-27,0.0190625
AED-EIBOR-3M,2009-12-28,0.0190625
AED-EIBOR-3M,2009-12-29,0.0190625
AED-EIBOR-3M,2009-12-30,0.0190625
AED-EIBOR-3M,2009-12-31,0.018875
AED-EIBOR-3M,2010-01-02,0.018875
AED-EIBOR-3M,2010-01-03,0.018875
AED-EIBOR-3M,2010-01-04,0.018875
AED-EIBOR-3M,2010-01-05,0.0188125
AED-EIBOR-3M,2010-01-06,0.018875
AED-EIBOR-3M,2010-01-07,0.018875
AED-EIBOR-3M,2010-01-09,0.018875
AED-EIBOR-3M,2010-01-10,0.018875
AED-EIBOR-3M,2010-01-11,0.018875
AED-EIBOR-3M,2010-01-12,0.018875
AED-EIBOR-3M,2010-01-13,0.0188875
AED-EIBOR-3M,2010-01-14,0.0191375
AED-EIBOR-3M,2010-01-16,0.0192
AED-EIBOR-3M,2010-01-17,0.0192
AED-EIBOR-3M,2010-01-18,0.0192625
AED-EIBOR-3M,2010-01-19,0.0192625
AED-EIBOR-3M,2010-01-20,0.0192625
AED-EIBOR-3M,2010-01-21,0.0194625
AED-EIBOR-3M,2010-01-23,0.0194625
AED-EIBOR-3M,2010-01-24,0.0194625
AED-EIBOR-3M,2010-01-25,0.019475
AED-EIBOR-3M,2010-01-26,0.019475
AED-EIBOR-3M,2010-01-27,0.0198125
AED-EIBOR-3M,2010-01-28,0.0198625
AED-EIBOR-3M,2010-01-30,0.019925
AED-EIBOR-3M,2010-01-31,0.0199875
AED-EIBOR-3M,2010-02-01,0.0213375
AED-EIBOR-3M,2010-02-02,0.0199875
AED-EIBOR-3M,2010-02-03,0.0199875
AED-EIBOR-3M,2010-02-04,0.020175
AED-EIBOR-3M,2010-02-06,0.0201875
AED-EIBOR-3M,2010-02-07,0.0201875
AED-EIBOR-3M,2010-02-08,0.0201875
AED-EIBOR-3M,2010-02-09,0.0205
AED-EIBOR-3M,2010-02-10,0.020625
AED-EIBOR-3M,2010-02-11,0.02115
AED-EIBOR-3M,2010-02-13,0.021275
AED-EIBOR-3M,2010-02-14,0.0214
AED-EIBOR-3M,2010-02-15,0.0217125
AED-EIBOR-3M,2010-02-16,0.0217125
AED-EIBOR-3M,2010-02-17,0.021775
AED-EIBOR-3M,2010-02-18,0.022025
AED-EIBOR-3M,2010-02-20,0.0220875
AED-EIBOR-3M,2010-02-21,0.0220875
AED-EIBOR-3M,2010-02-22,0.0220875
AED-EIBOR-3M,2010-02-23,0.022025
AED-EIBOR-3M,2010-02-24,0.0220875
AED-EIBOR-3M,2010-02-25,0.0220875
AED-EIBOR-3M,2010-02-27,0.0220875
AED-EIBOR-3M,2010-02-28,0.0220875
AED-EIBOR-3M,2010-03-01,0.0220875
AED-EIBOR-3M,2010-03-02,0.0220875
AED-EIBOR-3M,2010-03-03,0.0220875
AED-EIBOR-3M,2010-03-04,0.0220875
AED-EIBOR-3M,2010-03-06,0.0220875
AED-EIBOR-3M,2010-03-07,0.0220875
AED-EIBOR-3M,2010-03-08,0.0220875
AED-EIBOR-3M,2010-03-09,0.0220875
AED-EIBOR-3M,2010-03-10,0.02215
AED-EIBOR-3M,2010-03-11,0.02215
AED-EIBOR-3M,2010-03-13,0.02215
AED-EIBOR-3M,2010-03-14,0.02215
AED-EIBOR-3M,2010-03-15,0.0224625
AED-EIBOR-3M,2010-03-16,0.0225875
AED-EIBOR-3M,2010-03-17,0.0228375
AED-EIBOR-3M,2010-03-18,0.0228875
AED-EIBOR-3M,2010-03-20,0.0229
AED-EIBOR-3M,2010-03-21,0.0229625
AED-EIBOR-3M,2010-03-22,0.0229625
AED-EIBOR-3M,2010-03-23,0.0229375
AED-EIBOR-3M,2010-03-24,0.0229375
AED-EIBOR-3M,2010-03-25,0.0229375
AED-EIBOR-3M,2010-03-27,0.0229375
AED-EIBOR-3M,2010-03-28,0.0228125
AED-EIBOR-3M,2010-03-29,0.0228125
AED-EIBOR-3M,2010-03-30,0.0228125
AED-EIBOR-3M,2010-03-31,0.0228125
AED-EIBOR-3M,2010-04-01,0.0228125
AED-EIBOR-3M,2010-04-03,0.022875
AED-EIBOR-3M,2010-04-04,0.022875
AED-EIBOR-3M,2010-04-05,0.022875
AED-EIBOR-3M,2010-04-06,0.022875
AED-EIBOR-3M,2010-04-07,0.022875
AED-EIBOR-3M,2010-04-08,0.022875
AED-EIBOR-3M,2010-04-10,0.022875
AED-EIBOR-3M,2010-04-11,0.022875
AED-EIBOR-3M,2010-04-12,0.022875
AED-EIBOR-3M,2010-04-13,0.022875
AED-EIBOR-3M,2010-04-14,0.022875
AED-EIBOR-3M,2010-04-15,0.022875
AED-EIBOR-3M,2010-04-17,0.022875
AED-EIBOR-3M,2010-04-18,0.022875
AED-EIBOR-3M,2010-04-19,0.022875
AED-EIBOR-3M,2010-04-20,0.022875
AED-EIBOR-3M,2010-04-21,0.02275
AED-EIBOR-3M,2010-04-22,0.02275
AED-EIBOR-3M,2010-04-24,0.02275
AED-EIBOR-3M,2010-04-25,0.02275
AED-EIBOR-3M,2010-04-26,0.02275
AED-EIBOR-3M,2010-04-27,0.02275
AED-EIBOR-3M,2010-04-28,0.02275
AED-EIBOR-3M,2010-04-29,0.02275
AED-EIBOR-3M,2010-05-01,0.0228125
AED-EIBOR-3M,2010-05-02,0.0228125
AED-EIBOR-3M,2010-05-03,0.0228125
AED-EIBOR-3M,2010-05-04,0.0228125
AED-EIBOR-3M,2010-05-05,0.0228125
AED-EIBOR-3M,2010-05-06,0.0228125
AED-EIBOR-3M,2010-05-08,0.0229375
AED-EIBOR-3M,2010-05-09,0.022975
AED-EIBOR-3M,2010-05-10,0.022975
AED-EIBOR-3M,2010-05-11,0.022975
AED-EIBOR-3M,2010-05-12,0.022975
AED-EIBOR-3M,2010-05-13,0.022975
AED-EIBOR-3M,2010-05-15,0.022975
AED-EIBOR-3M,2010-05-16,0.022975
AED-EIBOR-3M,2010-05-17,0.022975
AED-EIBOR-3M,2010-05-18,0.022975
AED-EIBOR-3M,2010-05-19,0.022975
AED-EIBOR-3M,2010-05-20,0.022975
AED-EIBOR-3M,2010-05-22,0.022975
AED-EIBOR-3M,2010-05-23,0.022975
AED-EIBOR-3M,2010-05-24,0.022975
AED-EIBOR-3M,2010-05-25,0.023075
AED-EIBOR-3M,2010-05-26,0.0231
AED-EIBOR-3M,2010-05-27,0.0231875
AED-EIBOR-3M,2010-05-29,0.02325
AED-EIBOR-3M,2010-05-30,0.02335
AED-EIBOR-3M,2010-05-31,0.02335
AED-EIBOR-3M,2010-06-01,0.0233625
AED-EIBOR-3M,2010-06-02,0.023425
AED-EIBOR-3M,2010-06-03,0.023425
AED-EIBOR-3M,2010-06-05,0.023425
AED-EIBOR-3M,2010-06-06,0.023425
AED-EIBOR-3M,2010-06-07,0.023425
AED-EIBOR-3M,2010-06-08,0.023425
AED-EIBOR-3M,2010-06-09,0.023425
AED-EIBOR-3M,2010-06-10,0.023425
AED-EIBOR-3M,2010-06-12,0.023425
AED-EIBOR-3M,2010-06-13,0.023425
AED-EIBOR-3M,2010-06-14,0.023425
AED-EIBOR-3M,2010-06-15,0.023425
AED-EIBOR-3M,2010-06-16,0.0234375
AED-EIBOR-3M,2010-06-17,0.0234375
AED-EIBOR-3M,2010-06-19,0.0234375
AED-EIBOR-3M,2010-06-20,0.0234375
AED-EIBOR-3M,2010-06-21,0.0234375
AED-EIBOR-3M,2010-06-22,0.0234375
AED-EIBOR-3M,2010-06-23,0.0234375
AED-EIBOR-3M,2010-06-24,0.0234375
AED-EIBOR-3M,2010-06-26,0.0234375
AED-EIBOR-3M,2010-06-27,0.0234375
AED-EIBOR-3M,2010-06-28,0.0234375
AED-EIBOR-3M,2010-06-29,0.0234375
AED-EIBOR-3M,2010-06-30,0.0234375
AED-EIBOR-3M,2010-07-01,0.0234375
AED-EIBOR-3M,2010-07-03,0.0234375
AED-EIBOR-3M,2010-07-04,0.0234375
AED-EIBOR-3M,2010-07-05,0.0234375
AED-EIBOR-3M,2010-07-06,0.0234375
AED-EIBOR-3M,2010-07-07,0.0234375
AED-EIBOR-3M,2010-07-08,0.0234375
AED-EIBOR-3M,2010-07-10,0.0234375
AED-EIBOR-3M,2010-07-11,0.0234375
AED-EIBOR-3M,2010-07-12,0.0234375
AED-EIBOR-3M,2010-07-13,0.0234375
AED-EIBOR-3M,2010-07-14,0.0234375
AED-EIBOR-3M,2010-07-15,0.0234375
AED-EIBOR-3M,2010-07-17,0.0234375
AED-EIBOR-3M,2010-07-18,0.0234375
AED-EIBOR-3M,2010-07-19,0.0234375
AED-EIBOR-3M,2010-07-20,0.0234375
AED-EIBOR-3M,2010-07-21,0.0234375
AED-EIBOR-3M,2010-07-22,0.0234375
AED-EIBOR-3M,2010-07-24,0.0234375
AED-EIBOR-3M,2010-07-25,0.0234375
AED-EIBOR-3M,2010-07-26,0.0234375
AED-EIBOR-3M,2010-07-27,0.0234375
AED-EIBOR-3M,2010-07-28,0.023625
AED-EIBOR-3M,2010-07-29,0.0234375
AED-EIBOR-3M,2010-07-31,0.0234375
AED-EIBOR-3M,2010-08-01,0.0235
AED-EIBOR-3M,2010-08-02,0.0234375
AED-EIBOR-3M,2010-08-03,0.0234375
AED-EIBOR-3M,2010-08-04,0.0234375
AED-EIBOR-3M,2010-08-05,0.0234375
AED-EIBOR-3M,2010-08-07,0.0234375
AED-EIBOR-3M,2010-08-08,0.0234375
AED-EIBOR-3M,2010-08-09,0.0234375
AED-EIBOR-3M,2010-08-10,0.0234375
AED-EIBOR-3M,2010-08-11,0.023375
AED-EIBOR-3M,2010-08-12,0.0234375
AED-EIBOR-3M,2010-08-14,0.023375
AED-EIBOR-3M,2010-08-15,0.023375
AED-EIBOR-3M,2010-08-16,0.023375
AED-EIBOR-3M,2010-08-17,0.023375
AED-EIBOR-3M,2010-08-18,0.023375
AED-EIBOR-3M,2010-08-19,0.023375
AED-EIBOR-3M,2010-08-21,0.023375
AED-EIBOR-3M,2010-08-22,0.023375
AED-EIBOR-3M,2010-08-23,0.023375
AED-EIBOR-3M,2010-08-24,0.023375
AED-EIBOR-3M,2010-08-25,0.023375
AED-EIBOR-3M,2010-08-26,0.023375
AED-EIBOR-3M,2010-08-28,0.023375
AED-EIBOR-3M,2010-08-29,0.023375
AED-EIBOR-3M,2010-08-30,0.023375
AED-EIBOR-3M,2010-08-31,0.023375
AED-EIBOR-3M,2010-09-01,0.023375
AED-EIBOR-3M,2010-09-02,0.023375
AED-EIBOR-3M,2010-09-04,0.023375
AED-EIBOR-3M,2010-09-05,0.023375
AED-EIBOR-3M,2010-09-06,0.023375
AED-EIBOR-3M,2010-09-07,0.023375
AED-EIBOR-3M,2010-09-08,0.023375
AED-EIBOR-3M,2010-09-09,0.0233125
AED-EIBOR-3M,2010-09-13,0.023375
AED-EIBOR-3M,2010-09-14,0.023375
AED-EIBOR-3M,2010-09-15,0.023375
AED-EIBOR-3M,2010-09-16,0.023375
AED-EIBOR-3M,2010-09-18,0.023375
AED-EIBOR-3M,2010-09-19,0.023375
AED-EIBOR-3M,2010-09-20,0.023375
AED-EIBOR-3M,2010-09-21,0.023375
AED-EIBOR-3M,2010-09-22,0.023375
AED-EIBOR-3M,2010-09-23,0.023375
AED-EIBOR-3M,2010-09-25,0.023375
AED-EIBOR-3M,2010-09-26,0.023375
AED-EIBOR-3M,2010-09-27,0.023375
AED-EIBOR-3M,2010-09-28,0.023375
AED-EIBOR-3M,2010-09-29,0.0231875
AED-EIBOR-3M,2010-09-30,0.023125
AED-EIBOR-3M,2010-10-02,0.0230625
AED-EIBOR-3M,2010-10-03,0.023
AED-EIBOR-3M,2010-10-04,0.022975
AED-EIBOR-3M,2010-10-05,0.02285
AED-EIBOR-3M,2010-10-06,0.0226625
AED-EIBOR-3M,2010-10-07,0.0225375
AED-EIBOR-3M,2010-10-09,0.0225375
AED-EIBOR-3M,2010-10-10,0.0225375
AED-EIBOR-3M,2010-10-11,0.0220375
AED-EIBOR-3M,2010-10-12,0.021875
AED-EIBOR-3M,2010-10-13,0.021875
AED-EIBOR-3M,2010-10-14,0.0218125
AED-EIBOR-3M,2010-10-16,0.02175
AED-EIBOR-3M,2010-10-17,0.0214375
AED-EIBOR-3M,2010-10-18,0.021225
AED-EIBOR-3M,2010-10-19,0.0211625
AED-EIBOR-3M,2010-10-20,0.021225
AED-EIBOR-3M,2010-10-21,0.0211625
AED-EIBOR-3M,2010-10-23,0.0211625
AED-EIBOR-3M,2010-10-24,0.0211625
AED-EIBOR-3M,2010-10-25,0.021475
AED-EIBOR-3M,2010-10-26,0.021475
AED-EIBOR-3M,2010-10-27,0.021475
AED-EIBOR-3M,2010-10-28,0.021475
AED-EIBOR-3M,2010-10-30,0.021475
AED-EIBOR-3M,2010-10-31,0.021475
AED-EIBOR-3M,2010-11-01,0.021475
AED-EIBOR-3M,2010-11-02,0.021475
AED-EIBOR-3M,2010-11-03,0.021475
AED-EIBOR-3M,2010-11-04,0.021475
AED-EIBOR-3M,2010-11-06,0.021475
AED-EIBOR-3M,2010-11-07,0.021475
AED-EIBOR-3M,2010-11-08,0.021475
AED-EIBOR-3M,2010-11-09,0.0214375
AED-EIBOR-3M,2010-11-10,0.0214375
AED-EIBOR-3M,2010-11-11,0.02175
AED-EIBOR-3M,2010-11-13,0.02175
AED-EIBOR-3M,2010-11-14,0.0214375
AED-EIBOR-3M,2010-11-20,0.0214375
AED-EIBOR-3M,2010-11-21,0.0214375
AED-EIBOR-3M,2010-11-22,0.0214375
AED-EIBOR-3M,2010-11-23,0.0214375
AED-EIBOR-3M,2010-11-24,0.0214375
AED-EIBOR-3M,2010-11-25,0.0214375
AED-EIBOR-3M,2010-11-27,0.0214375
AED-EIBOR-3M,2010-11-28,0.0214375
AED-EIBOR-3M,2010-11-29,0.0214375
AED-EIBOR-3M,2010-11-30,0.0214375
AED-EIBOR-3M,2010-12-01,0.0214375
AED-EIBOR-3M,2010-12-05,0.0214375
AED-EIBOR-3M,2010-12-06,0.0214375
AED-EIBOR-3M,2010-12-07,0.0214375
AED-EIBOR-3M,2010-12-08,0.0214375
AED-EIBOR-3M,2010-12-09,0.0214375
AED-EIBOR-3M,2010-12-11,0.0214375
AED-EIBOR-3M,2010-12-12,0.0214375
AED-EIBOR-3M,2010-12-13,0.0214375
AED-EIBOR-3M,2010-12-14,0.0214375
AED-EIBOR-3M,2010-12-15,0.0214375
AED-EIBOR-3M,2010-12-16,0.0214375
AED-EIBOR-3M,2010-12-18,0.0214375
AED-EIBOR-3M,2010-12-19,0.0214375
AED-EIBOR-3M,2010-12-20,0.0214375
AED-EIBOR-3M,2010-12-21,0.0214375
AED-EIBOR-3M,2010-12-22,0.0214375
AED-EIBOR-3M,2010-12-23,0.0214375
AED-EIBOR-3M,2010-12-25,0.0214375
AED-EIBOR-3M,2010-12-26,0.0214375
AED-EIBOR-3M,2010-12-27,0.0214375
AED-EIBOR-3M,2010-12-28,0.0214375
AED-EIBOR-3M,2010-12-29,0.0214375
AED-EIBOR-3M,2010-12-30,0.0214375
AED-EIBOR-3M,2011-01-02,0.0214375
AED-EIBOR-3M,2011-01-03,0.0214375
AED-EIBOR-3M,2011-01-04,0.0214375
AED-EIBOR-3M,2011-01-05,0.0214
AED-EIBOR-3M,2011-01-06,0.0214
AED-EIBOR-3M,2011-01-08,0.0214
AED-EIBOR-3M,2011-01-09,0.0214
